typename,code,institution,specialty,Type,program,quota,matched
Family Medicine,1300120C0,1300,120,C,0,3,3
Family Medicine,1303120C0,1303,120,C,0,6,6
Family Medicine,1304120C0,1304,120,C,0,7,6
Family Medicine,1308120C0,1308,120,C,0,7,3
Family Medicine,1313120C0,1313,120,C,0,10,10
Family Medicine,1314120C0,1314,120,C,0,2,2
Family Medicine,1315120C0,1315,120,C,0,3,3
Family Medicine,1318120C0,1318,120,C,0,2,2
Family Medicine,1320120C0,1320,120,C,0,5,5
Family Medicine,1323120C0,1323,120,C,0,4,4
Family Medicine,1328120C0,1328,120,C,0,8,8
Family Medicine,1329120C0,1329,120,C,0,5,5
Family Medicine,1333120C0,1333,120,C,0,2,1
Family Medicine,1334120C0,1334,120,C,0,6,6
Family Medicine,1334120C1,1334,120,C,1,10,5
Family Medicine,1334120C2,1334,120,C,2,5,5
Family Medicine,1334120C3,1334,120,C,3,6,6
Family Medicine,1334120C4,1334,120,C,4,8,8
Family Medicine,1334120C5,1334,120,C,5,3,1
Family Medicine,1334120C6,1334,120,C,6,4,4
Family Medicine,1342120C0,1342,120,C,0,6,6
Family Medicine,1343120C0,1343,120,C,0,8,8
Family Medicine,1343120C1,1343,120,C,1,2,1
Family Medicine,1346120C0,1346,120,C,0,8,8
Family Medicine,1349120C0,1349,120,C,0,2,1
Family Medicine,1350120C0,1350,120,C,0,6,6
Family Medicine,1361120C0,1361,120,C,0,8,8
Family Medicine,1362120C0,1362,120,C,0,5,5
Family Medicine,1365120C0,1365,120,C,0,6,4
Family Medicine,1372120C0,1372,120,C,0,8,8
Family Medicine,1375120C0,1375,120,C,0,7,7
Family Medicine,1376120C1,1376,120,C,1,2,0
Family Medicine,1376120C3,1376,120,C,3,2,0
Family Medicine,1376120C4,1376,120,C,4,2,1
Family Medicine,1376120C5,1376,120,C,5,2,1
Family Medicine,1376120C6,1376,120,C,6,2,0
Family Medicine,1376120C7,1376,120,C,7,2,0
Family Medicine,1376120C8,1376,120,C,8,2,1
Family Medicine,1382120C0,1382,120,C,0,2,2
Family Medicine,1389120C0,1389,120,C,0,11,11
Family Medicine,1398120C0,1398,120,C,0,8,8
Family Medicine,1400120C0,1400,120,C,0,6,6
Family Medicine,1404120C0,1404,120,C,0,6,3
Family Medicine,1405120C0,1405,120,C,0,6,6
Family Medicine,1408120C0,1408,120,C,0,4,4
Family Medicine,1414120C0,1414,120,C,0,5,5
Family Medicine,1420120C0,1420,120,C,0,2,2
Family Medicine,1426120C0,1426,120,C,0,6,6
Family Medicine,1430120C0,1430,120,C,0,1,1
Family Medicine,1446120C0,1446,120,C,0,2,2
Family Medicine,1449120C0,1449,120,C,0,7,7
Family Medicine,1450120C0,1450,120,C,0,7,7
Family Medicine,1452120C0,1452,120,C,0,1,0
Family Medicine,1470120C0,1470,120,C,0,8,8
Family Medicine,1495120C0,1495,120,C,0,6,6
Family Medicine,1502120C0,1502,120,C,0,7,7
Family Medicine,1511120C0,1511,120,C,0,6,6
Family Medicine,1511120C1,1511,120,C,1,2,2
Family Medicine,1511120C2,1511,120,C,2,1,1
Family Medicine,1513120C0,1513,120,C,0,4,4
Family Medicine,1518120C0,1518,120,C,0,9,5
Family Medicine,1525120C0,1525,120,C,0,10,10
Family Medicine,1527120C0,1527,120,C,0,6,6
Family Medicine,1527120C1,1527,120,C,1,2,2
Family Medicine,1527120C2,1527,120,C,2,2,0
Family Medicine,1529120C0,1529,120,C,0,4,4
Family Medicine,1534120C0,1534,120,C,0,3,0
Family Medicine,1537120C0,1537,120,C,0,10,7
Family Medicine,1539120C1,1539,120,C,1,5,2
Family Medicine,1539120C2,1539,120,C,2,6,6
Family Medicine,1541120C0,1541,120,C,0,5,3
Family Medicine,1542120C0,1542,120,C,0,4,4
Family Medicine,1544120C0,1544,120,C,0,5,5
Family Medicine,1547120C0,1547,120,C,0,6,3
Family Medicine,1552120C0,1552,120,C,0,8,8
Family Medicine,1553120C0,1553,120,C,0,5,4
Family Medicine,1564120C0,1564,120,C,0,9,8
Family Medicine,1565120C0,1565,120,C,0,7,1
Family Medicine,1566120C0,1566,120,C,0,5,5
Family Medicine,1566120C1,1566,120,C,1,2,1
Family Medicine,1566120C2,1566,120,C,2,2,2
Family Medicine,1567120C0,1567,120,C,0,6,6
Family Medicine,1569120C0,1569,120,C,0,7,2
Family Medicine,1578120C0,1578,120,C,0,5,2
Family Medicine,1580120C0,1580,120,C,0,4,4
Family Medicine,1583120C0,1583,120,C,0,6,3
Family Medicine,1584120C0,1584,120,C,0,3,1
Family Medicine,1585120C0,1585,120,C,0,3,3
Family Medicine,1588120C0,1588,120,C,0,10,8
Family Medicine,1599120C0,1599,120,C,0,10,10
Family Medicine,1599120C1,1599,120,C,1,2,2
Family Medicine,1599120C2,1599,120,C,2,8,8
Family Medicine,1600120C0,1600,120,C,0,4,1
Family Medicine,1601120C0,1601,120,C,0,5,2
Family Medicine,1602120C0,1602,120,C,0,3,3
Family Medicine,1603120C0,1603,120,C,0,2,2
Family Medicine,1605120C0,1605,120,C,0,4,4
Family Medicine,1606120C0,1606,120,C,0,2,2
Family Medicine,1608120C1,1608,120,C,1,4,4
Family Medicine,1612120C0,1612,120,C,0,3,3
Family Medicine,1616120C0,1616,120,C,0,2,2
Family Medicine,1618120C0,1618,120,C,0,12,12
Family Medicine,1619120C0,1619,120,C,0,4,4
Family Medicine,1620120C0,1620,120,C,0,5,5
Family Medicine,1621120C0,1621,120,C,0,4,4
Family Medicine,1628120C0,1628,120,C,0,6,5
Family Medicine,1629120C0,1629,120,C,0,8,8
Family Medicine,1630120C0,1630,120,C,0,9,9
Family Medicine,1649120C0,1649,120,C,0,2,2
Family Medicine,1656120C0,1656,120,C,0,12,12
Family Medicine,1657120C0,1657,120,C,0,9,9
Family Medicine,1661120C0,1661,120,C,0,4,4
Family Medicine,1664120C0,1664,120,C,0,3,3
Family Medicine,1669120C0,1669,120,C,0,6,3
Family Medicine,1673120C0,1673,120,C,0,3,3
Family Medicine,1674120C0,1674,120,C,0,7,7
Family Medicine,1676120C0,1676,120,C,0,9,9
Family Medicine,1681120C0,1681,120,C,0,9,9
Family Medicine,1683120C0,1683,120,C,0,6,6
Family Medicine,1685120C0,1685,120,C,0,7,6
Family Medicine,1689120C0,1689,120,C,0,5,0
Family Medicine,1701120C0,1701,120,C,0,7,7
Family Medicine,1704120C0,1704,120,C,0,6,6
Family Medicine,1705120C0,1705,120,C,0,12,12
Family Medicine,1707120C0,1707,120,C,0,4,4
Family Medicine,1710120C0,1710,120,C,0,7,7
Family Medicine,1711120C0,1711,120,C,0,22,22
Family Medicine,1713120C0,1713,120,C,0,7,7
Family Medicine,1714120C0,1714,120,C,0,6,4
Family Medicine,1716120C0,1716,120,C,0,4,4
Family Medicine,1716120C1,1716,120,C,1,4,4
Family Medicine,1722120C0,1722,120,C,0,12,12
Family Medicine,1725120C0,1725,120,C,0,6,6
Family Medicine,1730120C0,1730,120,C,0,4,4
Family Medicine,1732120C0,1732,120,C,0,7,7
Family Medicine,1733120C0,1733,120,C,0,8,8
Family Medicine,1734120C0,1734,120,C,0,6,6
Family Medicine,1735120C0,1735,120,C,0,12,12
Family Medicine,1736120C0,1736,120,C,0,6,6
Family Medicine,1737120C0,1737,120,C,0,8,8
Family Medicine,1739120C0,1739,120,C,0,8,8
Family Medicine,1742120C0,1742,120,C,0,4,0
Family Medicine,1748120C0,1748,120,C,0,9,9
Family Medicine,1755120C0,1755,120,C,0,6,6
Family Medicine,1755120C1,1755,120,C,1,3,3
Family Medicine,1755120C2,1755,120,C,2,2,2
Family Medicine,1755120C3,1755,120,C,3,6,6
Family Medicine,1755120C4,1755,120,C,4,2,2
Family Medicine,1755120C5,1755,120,C,5,2,2
Family Medicine,1770120C0,1770,120,C,0,3,3
Family Medicine,1784120C0,1784,120,C,0,6,6
Family Medicine,1784120C1,1784,120,C,1,5,5
Family Medicine,1784120C2,1784,120,C,2,4,4
Family Medicine,1784120C3,1784,120,C,3,4,4
Family Medicine,1785120C0,1785,120,C,0,12,12
Family Medicine,1789120C0,1789,120,C,0,7,7
Family Medicine,1803120C0,1803,120,C,0,6,6
Family Medicine,1811120C0,1811,120,C,0,5,5
Family Medicine,1824120C0,1824,120,C,0,8,8
Family Medicine,1837120C0,1837,120,C,0,2,1
Family Medicine,1837120C1,1837,120,C,1,2,0
Family Medicine,1838120C0,1838,120,C,0,6,6
Family Medicine,1839120C0,1839,120,C,0,7,4
Family Medicine,1844120C0,1844,120,C,0,8,1
Family Medicine,1844120C1,1844,120,C,1,8,8
Family Medicine,1848120C0,1848,120,C,0,6,5
Family Medicine,1848120C1,1848,120,C,1,3,3
Family Medicine,1848120C3,1848,120,C,3,2,2
Family Medicine,1849120C0,1849,120,C,0,2,2
Family Medicine,1850120C0,1850,120,C,0,6,6
Family Medicine,1852120C0,1852,120,C,0,6,3
Family Medicine,1853120C0,1853,120,C,0,7,7
Family Medicine,1853120C1,1853,120,C,1,0,0
Family Medicine,1853120C2,1853,120,C,2,1,1
Family Medicine,1866120C0,1866,120,C,0,3,3
Family Medicine,1900120C0,1900,120,C,0,8,8
Family Medicine,1902120C0,1902,120,C,0,3,1
Family Medicine,1906120C0,1906,120,C,0,7,7
Family Medicine,1911120C0,1911,120,C,0,8,8
Family Medicine,1915120C0,1915,120,C,0,5,5
Family Medicine,1918120C0,1918,120,C,0,6,6
Family Medicine,1918120C1,1918,120,C,1,2,2
Family Medicine,1921120C0,1921,120,C,0,6,6
Family Medicine,1922120C0,1922,120,C,0,9,9
Family Medicine,1934120C0,1934,120,C,0,4,2
Family Medicine,1937120C0,1937,120,C,0,3,3
Family Medicine,1943120C0,1943,120,C,0,8,8
Family Medicine,1946120C0,1946,120,C,0,7,7
Family Medicine,1956120C0,1956,120,C,0,4,2
Family Medicine,1956120C1,1956,120,C,1,8,8
Family Medicine,1957120C0,1957,120,C,0,10,10
Family Medicine,1961120C0,1961,120,C,0,6,2
Family Medicine,1962120C0,1962,120,C,0,11,11
Family Medicine,1964120C0,1964,120,C,0,6,6
Family Medicine,1971120C0,1971,120,C,0,6,6
Family Medicine,1978120C0,1978,120,C,0,6,6
Family Medicine,1985120C0,1985,120,C,0,7,7
Family Medicine,1985120C1,1985,120,C,1,2,2
Family Medicine,1992120C0,1992,120,C,0,3,3
Family Medicine,1994120C0,1994,120,C,0,13,13
Family Medicine,2002120C0,2002,120,C,0,7,7
Family Medicine,2004120C0,2004,120,C,0,6,6
Family Medicine,2011120C0,2011,120,C,0,5,2
Family Medicine,2013120C0,2013,120,C,0,4,2
Family Medicine,2013120C1,2013,120,C,1,2,2
Family Medicine,2014120C0,2014,120,C,0,5,3
Family Medicine,2015120C0,2015,120,C,0,6,5
Family Medicine,2016120C0,2016,120,C,0,3,3
Family Medicine,2017120C0,2017,120,C,0,4,4
Family Medicine,2026120C0,2026,120,C,0,5,1
Family Medicine,2028120C0,2028,120,C,0,4,4
Family Medicine,2032120C0,2032,120,C,0,8,8
Family Medicine,2033120C0,2033,120,C,0,9,9
Family Medicine,2034120C0,2034,120,C,0,5,5
Family Medicine,2037120C0,2037,120,C,0,9,9
Family Medicine,2044120C0,2044,120,C,0,4,4
Family Medicine,2047120C0,2047,120,C,0,5,5
Family Medicine,2048120C0,2048,120,C,0,6,6
Family Medicine,2055120C0,2055,120,C,0,9,9
Family Medicine,2056120C0,2056,120,C,0,9,9
Family Medicine,2058120C0,2058,120,C,0,2,2
Family Medicine,2060120C0,2060,120,C,0,7,7
Family Medicine,2066120C1,2066,120,C,1,4,4
Family Medicine,2066120C2,2066,120,C,2,6,6
Family Medicine,2066120C3,2066,120,C,3,4,3
Family Medicine,2071120C0,2071,120,C,0,13,13
Family Medicine,2077120C0,2077,120,C,0,9,9
Family Medicine,2079120C0,2079,120,C,0,6,6
Family Medicine,2086120C0,2086,120,C,0,2,2
Family Medicine,2087120C0,2087,120,C,0,6,6
Family Medicine,2090120C0,2090,120,C,0,5,5
Family Medicine,2091120C0,2091,120,C,0,4,4
Family Medicine,2092120C0,2092,120,C,0,6,6
Family Medicine,2099120C0,2099,120,C,0,5,5
Family Medicine,2193120C0,2193,120,C,0,6,6
Family Medicine,2267120C0,2267,120,C,0,10,10
Family Medicine,2268120C0,2268,120,C,0,6,6
Family Medicine,2268120C1,2268,120,C,1,1,1
Family Medicine,2327120C0,2327,120,C,0,4,4
Family Medicine,2327120C1,2327,120,C,1,2,2
Family Medicine,2520120C0,2520,120,C,0,2,2
Family Medicine,2530120C0,2530,120,C,0,6,4
Family Medicine,2640120C0,2640,120,C,0,4,4
Family Medicine,2689120C0,2689,120,C,0,4,4
Family Medicine,2727120C0,2727,120,C,0,9,3
Family Medicine,2727120C1,2727,120,C,1,2,1
Family Medicine,2835120C0,2835,120,C,0,8,8
Family Medicine,2912120C0,2912,120,C,0,5,1
Family Medicine,2918120C0,2918,120,C,0,4,4
Family Medicine,2918120C2,2918,120,C,2,3,3
Family Medicine,2919120C0,2919,120,C,0,7,7
Family Medicine,2922120C0,2922,120,C,0,7,7
Family Medicine,2923120C0,2923,120,C,0,12,12
Family Medicine,2926120C0,2926,120,C,0,9,9
Family Medicine,2943120C0,2943,120,C,0,5,5
Family Medicine,2943120C1,2943,120,C,1,1,1
Family Medicine,2947120C0,2947,120,C,0,13,12
Family Medicine,2948120C0,2948,120,C,0,5,5
Family Medicine,2955120C0,2955,120,C,0,12,12
Family Medicine,2956120C0,2956,120,C,0,4,4
Family Medicine,2963120C0,2963,120,C,0,6,4
Family Medicine,2965120C0,2965,120,C,0,3,3
Family Medicine,2966120C0,2966,120,C,0,4,4
Family Medicine,2967120C0,2967,120,C,0,8,8
Family Medicine,2969120C0,2969,120,C,0,6,2
Family Medicine,2971120C0,2971,120,C,0,7,7
Family Medicine,2973120C0,2973,120,C,0,9,9
Family Medicine,2973120C1,2973,120,C,1,2,1
Family Medicine,2979120C0,2979,120,C,0,8,8
Family Medicine,2980120C0,2980,120,C,0,6,3
Family Medicine,2980120C1,2980,120,C,1,4,4
Family Medicine,2981120C0,2981,120,C,0,10,10
Family Medicine,2984120C0,2984,120,C,0,12,12
Family Medicine,2985120C0,2985,120,C,0,4,4
Family Medicine,2992120C0,2992,120,C,0,3,3
Family Medicine,2993120C0,2993,120,C,0,5,5
Family Medicine,3001120C0,3001,120,C,0,11,11
Family Medicine,3001120C1,3001,120,C,1,2,2
Family Medicine,3001120C2,3001,120,C,2,5,2
Family Medicine,3001120C5,3001,120,C,5,7,4
Family Medicine,3001120C6,3001,120,C,6,5,5
Family Medicine,3002120C0,3002,120,C,0,9,4
Family Medicine,3003120C0,3003,120,C,0,7,7
Family Medicine,3004120C0,3004,120,C,0,9,9
Family Medicine,3005120C0,3005,120,C,0,2,1
Family Medicine,3006120C0,3006,120,C,0,9,9
Family Medicine,3007120C0,3007,120,C,0,5,5
Family Medicine,3017120C0,3017,120,C,0,9,6
Family Medicine,3017120C1,3017,120,C,1,1,0
Family Medicine,3021120C0,3021,120,C,0,8,8
Family Medicine,3022120C0,3022,120,C,0,6,6
Family Medicine,3023120C0,3023,120,C,0,9,9
Family Medicine,3023120C1,3023,120,C,1,3,3
Family Medicine,3027120C0,3027,120,C,0,7,7
Family Medicine,3029120C0,3029,120,C,0,7,6
Family Medicine,3035120C0,3035,120,C,0,5,5
Family Medicine,3036120C0,3036,120,C,0,7,7
Family Medicine,3037120C0,3037,120,C,0,7,7
Family Medicine,3039120C0,3039,120,C,0,10,10
Family Medicine,3039120C1,3039,120,C,1,2,1
Family Medicine,3043120C0,3043,120,C,0,4,4
Family Medicine,3045120C0,3045,120,C,0,6,6
Family Medicine,3046120C0,3046,120,C,0,7,3
Family Medicine,3050120C0,3050,120,C,0,3,3
Family Medicine,3050120C1,3050,120,C,1,4,4
Family Medicine,3050120C2,3050,120,C,2,4,4
Family Medicine,3050120C3,3050,120,C,3,3,3
Family Medicine,3054120C0,3054,120,C,0,16,16
Family Medicine,3054120C1,3054,120,C,1,4,4
Family Medicine,3054120C2,3054,120,C,2,9,4
Family Medicine,3057120C0,3057,120,C,0,10,10
Family Medicine,3059120C0,3059,120,C,0,5,5
Family Medicine,3060120C0,3060,120,C,0,5,5
Family Medicine,3061120C0,3061,120,C,0,4,4
Family Medicine,3062120C0,3062,120,C,0,6,6
Family Medicine,3063120C0,3063,120,C,0,6,6
Family Medicine,3064120C0,3064,120,C,0,3,3
Family Medicine,3065120C0,3065,120,C,0,6,6
Family Medicine,3066120C0,3066,120,C,0,6,6
Family Medicine,3067120C0,3067,120,C,0,2,2
Family Medicine,3069120C0,3069,120,C,0,8,8
Family Medicine,3070120C0,3070,120,C,0,2,2
Family Medicine,3072120C0,3072,120,C,0,6,6
Family Medicine,3079120C0,3079,120,C,0,5,3
Family Medicine,3080120C0,3080,120,C,0,6,6
Family Medicine,3081120C0,3081,120,C,0,5,5
Family Medicine,3084120C0,3084,120,C,0,5,4
Family Medicine,3086120C0,3086,120,C,0,8,8
Family Medicine,3087120C0,3087,120,C,0,6,6
Family Medicine,3089120C0,3089,120,C,0,6,6
Family Medicine,3099120C0,3099,120,C,0,4,3
Family Medicine,3099120C1,3099,120,C,1,3,3
Family Medicine,3099120C2,3099,120,C,2,3,3
Family Medicine,3099120C3,3099,120,C,3,4,4
Family Medicine,3124120C0,3124,120,C,0,3,3
Family Medicine,3125120C0,3125,120,C,0,7,7
Family Medicine,3131120C0,3131,120,C,0,5,5
Family Medicine,3132120C0,3132,120,C,0,8,8
Family Medicine,3153120C0,3153,120,C,0,8,8
Family Medicine,3167120C0,3167,120,C,0,6,6
Family Medicine,3185120C0,3185,120,C,0,3,2
Family Medicine,3187120C0,3187,120,C,0,5,5
Family Medicine,3192120C0,3192,120,C,0,10,10
Family Medicine,3197120C0,3197,120,C,0,6,5
Family Medicine,3198120C0,3198,120,C,0,6,6
Family Medicine,3200120C0,3200,120,C,0,4,4
Family Medicine,3350120C0,3350,120,C,0,6,6
Family Medicine,3620120C0,3620,120,C,0,6,6
Family Medicine,3626120C0,3626,120,C,0,7,7
Family Medicine,3722120C0,3722,120,C,0,3,3
Family Medicine,3795120C0,3795,120,C,0,8,8
Medical Genetics,1716130C0,1716,130,C,0,3,1
Medical Genetics,1716130C1,1716,130,C,1,0,0
Medical Genetics,2923130C0,2923,130,C,0,1,0
Internal Medicine,1006140C0,1006,140,C,0,3,1
Internal Medicine,1007140C0,1007,140,C,0,36,36
Internal Medicine,1007140C2,1007,140,C,2,1,1
Internal Medicine,1009140C0,1009,140,C,0,5,5
Internal Medicine,1011140C0,1011,140,C,0,20,20
Internal Medicine,1012140C0,1012,140,C,0,6,6
Internal Medicine,1015140C0,1015,140,C,0,11,11
Internal Medicine,1018140C0,1018,140,C,0,19,19
Internal Medicine,1021140C0,1021,140,C,0,6,6
Internal Medicine,1022140C0,1022,140,C,0,5,5
Internal Medicine,1024140C0,1024,140,C,0,22,22
Internal Medicine,1025140C0,1025,140,C,0,7,7
Internal Medicine,1028140C0,1028,140,C,0,12,6
Internal Medicine,1030140C0,1030,140,C,0,41,41
Internal Medicine,1032140C0,1032,140,C,0,8,8
Internal Medicine,1033140C0,1033,140,C,0,54,54
Internal Medicine,1040140C0,1040,140,C,0,5,5
Internal Medicine,1041140C0,1041,140,C,0,7,7
Internal Medicine,1042140C0,1042,140,C,0,10,10
Internal Medicine,1042140C1,1042,140,C,1,1,1
Internal Medicine,1043140C0,1043,140,C,0,22,22
Internal Medicine,1044140C0,1044,140,C,0,6,6
Internal Medicine,1046140C0,1046,140,C,0,22,22
Internal Medicine,1048140C0,1048,140,C,0,11,11
Internal Medicine,1049140C0,1049,140,C,0,22,22
Internal Medicine,1049140C1,1049,140,C,1,5,5
Internal Medicine,1057140C0,1057,140,C,0,8,7
Internal Medicine,1061140C0,1061,140,C,0,14,14
Internal Medicine,1062140C0,1062,140,C,0,40,40
Internal Medicine,1063140C0,1063,140,C,0,16,16
Internal Medicine,1064140C0,1064,140,C,0,5,5
Internal Medicine,1067140C0,1067,140,C,0,15,12
Internal Medicine,1074140C0,1074,140,C,0,8,8
Internal Medicine,1076140C0,1076,140,C,0,38,38
Internal Medicine,1079140C0,1079,140,C,0,6,6
Internal Medicine,1080140C0,1080,140,C,0,9,9
Internal Medicine,1081140C0,1081,140,C,0,3,3
Internal Medicine,1082140C0,1082,140,C,0,5,5
Internal Medicine,1089140C0,1089,140,C,0,35,35
Internal Medicine,1090140C0,1090,140,C,0,7,7
Internal Medicine,1093140C0,1093,140,C,0,4,4
Internal Medicine,1094140C0,1094,140,C,0,22,22
Internal Medicine,1095140C0,1095,140,C,0,4,4
Internal Medicine,1096140C0,1096,140,C,0,3,3
Internal Medicine,1099140C0,1099,140,C,0,6,3
Internal Medicine,1101140C0,1101,140,C,0,14,11
Internal Medicine,1104140C0,1104,140,C,0,38,38
Internal Medicine,1105140C0,1105,140,C,0,10,10
Internal Medicine,1107140C0,1107,140,C,0,8,8
Internal Medicine,1109140C0,1109,140,C,0,27,27
Internal Medicine,1112140C0,1112,140,C,0,5,5
Internal Medicine,1113140C0,1113,140,C,0,34,34
Internal Medicine,1113140C1,1113,140,C,1,3,3
Internal Medicine,1116140C0,1116,140,C,0,15,15
Internal Medicine,1120140C0,1120,140,C,0,5,5
Internal Medicine,1127140C0,1127,140,C,0,20,20
Internal Medicine,1132140C0,1132,140,C,0,4,4
Internal Medicine,1137140C0,1137,140,C,0,6,6
Internal Medicine,1141140C0,1141,140,C,0,6,6
Internal Medicine,1147140C0,1147,140,C,0,32,32
Internal Medicine,1150140C0,1150,140,C,0,13,13
Internal Medicine,1150140C1,1150,140,C,1,31,31
Internal Medicine,1160140C0,1160,140,C,0,30,30
Internal Medicine,1160140C1,1160,140,C,1,3,3
Internal Medicine,1167140C0,1167,140,C,0,10,10
Internal Medicine,1168140C0,1168,140,C,0,12,12
Internal Medicine,1170140C0,1170,140,C,0,28,28
Internal Medicine,1173140C0,1173,140,C,0,5,5
Internal Medicine,1175140C0,1175,140,C,0,8,8
Internal Medicine,1176140C0,1176,140,C,0,15,15
Internal Medicine,1187140C0,1187,140,C,0,37,37
Internal Medicine,1189140C0,1189,140,C,0,11,11
Internal Medicine,1192140C0,1192,140,C,0,6,6
Internal Medicine,1201140C0,1201,140,C,0,8,8
Internal Medicine,1202140C0,1202,140,C,0,5,5
Internal Medicine,1203140C0,1203,140,C,0,20,20
Internal Medicine,1208140C0,1208,140,C,0,15,15
Internal Medicine,1217140C0,1217,140,C,0,20,20
Internal Medicine,1221140C0,1221,140,C,0,10,10
Internal Medicine,1224140C0,1224,140,C,0,10,10
Internal Medicine,1225140C0,1225,140,C,0,6,6
Internal Medicine,1232140C0,1232,140,C,0,11,7
Internal Medicine,1232140C1,1232,140,C,1,5,1
Internal Medicine,1236140C0,1236,140,C,0,13,13
Internal Medicine,1237140C0,1237,140,C,0,7,7
Internal Medicine,1240140C0,1240,140,C,0,4,4
Internal Medicine,1242140C0,1242,140,C,0,37,37
Internal Medicine,1244140C0,1244,140,C,0,7,7
Internal Medicine,1250140C0,1250,140,C,0,2,2
Internal Medicine,1251140C0,1251,140,C,0,8,8
Internal Medicine,1252140C0,1252,140,C,0,26,26
Internal Medicine,1256140C0,1256,140,C,0,48,48
Internal Medicine,1257140C0,1257,140,C,0,41,41
Internal Medicine,1258140C0,1258,140,C,0,4,4
Internal Medicine,1261140C0,1261,140,C,0,44,44
Internal Medicine,1263140C0,1263,140,C,0,24,24
Internal Medicine,1265140C0,1265,140,C,0,40,40
Internal Medicine,1266140C0,1266,140,C,0,7,7
Internal Medicine,1269140C0,1269,140,C,0,6,6
Internal Medicine,1281140C0,1281,140,C,0,2,2
Internal Medicine,1284140C0,1284,140,C,0,5,5
Internal Medicine,1286140C0,1286,140,C,0,6,6
Internal Medicine,1290140C0,1290,140,C,0,8,8
Internal Medicine,1292140C0,1292,140,C,0,8,8
Internal Medicine,1293140C0,1293,140,C,0,42,42
Internal Medicine,1295140C0,1295,140,C,0,29,29
Internal Medicine,1300140C0,1300,140,C,0,32,32
Internal Medicine,1307140C0,1307,140,C,0,6,6
Internal Medicine,1314140C0,1314,140,C,0,4,4
Internal Medicine,1319140C0,1319,140,C,0,10,10
Internal Medicine,1320140C0,1320,140,C,0,5,5
Internal Medicine,1328140C0,1328,140,C,0,46,46
Internal Medicine,1328140C1,1328,140,C,1,2,2
Internal Medicine,1329140C0,1329,140,C,0,17,17
Internal Medicine,1330140C0,1330,140,C,0,10,10
Internal Medicine,1334140C0,1334,140,C,0,23,23
Internal Medicine,1340140C0,1340,140,C,0,8,8
Internal Medicine,1343140C0,1343,140,C,0,10,10
Internal Medicine,1353140C0,1353,140,C,0,47,47
Internal Medicine,1362140C0,1362,140,C,0,6,6
Internal Medicine,1364140C0,1364,140,C,0,9,9
Internal Medicine,1365140C0,1365,140,C,0,24,24
Internal Medicine,1371140C0,1371,140,C,0,4,4
Internal Medicine,1372140C0,1372,140,C,0,18,18
Internal Medicine,1374140C0,1374,140,C,0,7,7
Internal Medicine,1376140C0,1376,140,C,0,12,12
Internal Medicine,1377140C0,1377,140,C,0,15,15
Internal Medicine,1377140C1,1377,140,C,1,2,0
Internal Medicine,1378140C0,1378,140,C,0,8,4
Internal Medicine,1380140C0,1380,140,C,0,12,12
Internal Medicine,1383140C0,1383,140,C,0,3,3
Internal Medicine,1384140C0,1384,140,C,0,18,18
Internal Medicine,1386140C0,1386,140,C,0,4,4
Internal Medicine,1390140C0,1390,140,C,0,6,6
Internal Medicine,1392140C0,1392,140,C,0,4,4
Internal Medicine,1393140C0,1393,140,C,0,5,5
Internal Medicine,1394140C0,1394,140,C,0,7,7
Internal Medicine,1395140C0,1395,140,C,0,5,5
Internal Medicine,1396140C0,1396,140,C,0,4,4
Internal Medicine,1397140C0,1397,140,C,0,8,8
Internal Medicine,1398140C0,1398,140,C,0,27,27
Internal Medicine,1405140C0,1405,140,C,0,8,8
Internal Medicine,1407140C0,1407,140,C,0,9,9
Internal Medicine,1408140C0,1408,140,C,0,2,2
Internal Medicine,1414140C0,1414,140,C,0,11,11
Internal Medicine,1422140C0,1422,140,C,0,4,4
Internal Medicine,1426140C0,1426,140,C,0,42,42
Internal Medicine,1427140C0,1427,140,C,0,6,6
Internal Medicine,1428140C0,1428,140,C,0,22,22
Internal Medicine,1429140C0,1429,140,C,0,10,2
Internal Medicine,1430140C0,1430,140,C,0,2,0
Internal Medicine,1442140C0,1442,140,C,0,2,2
Internal Medicine,1445140C0,1445,140,C,0,4,4
Internal Medicine,1448140C0,1448,140,C,0,10,10
Internal Medicine,1449140C0,1449,140,C,0,2,2
Internal Medicine,1450140C0,1450,140,C,0,15,15
Internal Medicine,1455140C0,1455,140,C,0,10,10
Internal Medicine,1459140C0,1459,140,C,0,4,4
Internal Medicine,1467140C0,1467,140,C,0,14,14
